order,model_2.output1.net.result,prediction,actual,0.657998913,ANN Forecast Value,Train Sets Accuracy (Total=65.80%),prediction,ratio
22607,0.216590381,0,0,1,,,,
22608,0.447106622,0,0,1,,,,
22609,0.463730492,0,1,0,,,,
22610,0.767908892,1,1,1,,,,
22611,0.748129089,1,1,1,,,,
22612,0.901468624,1,1,1,,,,
22613,0.852450616,1,0,0,,,,
22614,0.361772908,0,0,1,,,,
22615,0.380770701,0,0,1,,,,
22616,0.17392845,0,0,1,,,,
22617,0.437175053,0,0,1,,,,
22618,0.324497023,0,0,1,,,,
22619,0.548947151,1,1,1,,,,
22620,0.508506408,1,0,0,,,,
22621,0.198352865,0,1,0,,,,
22622,0.637759939,1,1,1,,,,
22623,0.456634886,0,0,1,,,,
22624,0.224727168,0,0,1,,,,
22625,0.713519964,1,0,0,,,,
22626,0.588828347,1,1,1,,,,
22627,0.59712108,1,1,1,,,,
22628,0.484911582,0,1,0,,,,
22629,0.809280803,1,1,1,,,,
22630,0.506897535,1,0,0,,,,
22631,0.349557397,0,1,0,,,,
22632,0.521998458,1,1,1,,,,
22633,0.254701334,0,0,1,,,,
22634,0.200315175,0,0,1,,,,
22635,0.612340341,1,1,1,,,,
22636,0.442954269,0,1,0,,,,
22637,0.472006492,0,1,0,,,,
22638,0.762628807,1,1,1,,,,
22639,0.249109839,0,1,0,,,,
22640,0.528662252,1,1,1,,,,
22641,0.472369077,0,1,0,,,,
22642,0.54440207,1,0,0,,,,
22643,0.332751483,0,0,1,,,,
22644,0.55158065,1,0,0,,,,
22645,0.753064655,1,1,1,,,,
22646,0.375365946,0,0,1,,,,
22647,0.522637767,1,0,0,,,,
22648,0.519458354,1,1,1,,,,
22649,0.522943036,1,0,0,,,,
22650,0.379773027,0,0,1,,,,
22651,0.790968285,1,1,1,,,,
22652,0.450907047,0,0,1,,,,
22653,0.565332906,1,0,0,,,,
22654,0.824914989,1,1,1,,,,
22655,0.587214009,1,0,0,,,,
22656,0.349541367,0,1,0,,,,
22657,0.313543172,0,1,0,,,,
22658,0.838889341,1,1,1,,,,
22659,0.535340134,1,0,0,,,,
22660,0.485386684,0,0,1,,,,
22661,0.579029083,1,0,0,,,,
22662,0.460967374,0,0,1,,,,
22663,0.573535592,1,0,0,,,,
22664,0.689460698,1,0,0,,,,
22665,0.444051919,0,1,0,,,,
22666,0.484517037,0,1,0,,,,
22667,0.705487733,1,1,1,,,,
22668,0.53760159,1,0,0,,,,
22669,0.621324844,1,1,1,,,,
22670,0.803335607,1,1,1,,,,
22671,0.361759028,0,0,1,,,,
22672,0.480045211,0,0,1,,,,
22673,0.400742545,0,0,1,,,,
22674,0.549424942,1,0,0,,,,
22675,0.602910427,1,1,1,,,,
22676,0.776557102,1,0,0,,,,
22677,0.44550726,0,0,1,,,,
22678,0.288944184,0,0,1,,,,
22679,0.844023524,1,1,1,,,,
22680,0.29851523,0,0,1,,,,
22681,0.552499497,1,0,0,,,,
22682,0.463825144,0,1,0,,,,
22683,0.588170402,1,0,0,,,,
22684,0.180137094,0,0,1,,,,
22685,0.63312772,1,1,1,,,,
22686,0.478776185,0,1,0,,,,
22687,0.222684034,0,0,1,,,,
22688,0.435391939,0,0,1,,,,
22689,0.669287195,1,1,1,,,,
22690,0.376500567,0,0,1,,,,
22691,0.495666219,0,0,1,,,,
22692,0.026397896,0,1,0,,,,
22693,0.408842799,0,0,1,,,,
22694,0.315662422,0,0,1,,,,
22695,0.344155036,0,0,1,,,,
22696,0.475094911,0,1,0,,,,
22697,0.406049303,0,0,1,,,,
22698,0.718567428,1,1,1,,,,
22699,0.457153088,0,1,0,,,,
22700,0.935960782,1,1,1,,,,
22701,0.600813183,1,0,0,,,,
22702,0.960188479,1,1,1,,,,
22703,0.187531356,0,0,1,,,,
22704,0.313715401,0,0,1,,,,
22705,0.275277573,0,0,1,,,,
22706,0.614691482,1,1,1,,,,
22707,0.355109168,0,1,0,,,,
22708,0.888291639,1,1,1,,,,
22709,0.54697348,1,1,1,,,,
22710,0.305730061,0,0,1,,,,
22711,0.736757379,1,1,1,,,,
22712,0.703495858,1,0,0,,,,
22713,0.54088368,1,1,1,,,,
22714,0.498583551,0,0,1,,,,
22715,0.596177298,1,1,1,,,,
22716,0.264785307,0,0,1,,,,
22717,0.255800401,0,0,1,,,,
22718,0.812719505,1,1,1,,,,
22719,0.870019893,1,0,0,,,,
22720,0.497918047,0,0,1,,,,
22721,0.554210338,1,1,1,,,,
22722,0.428932223,0,0,1,,,,
22723,0.662024866,1,0,0,,,,
22724,0.454953859,0,0,1,,,,
22725,0.395469733,0,1,0,,,,
22726,0.370933335,0,0,1,,,,
22727,0.479716602,0,0,1,,,,
22728,0.624323404,1,1,1,,,,
22729,0.538336559,1,1,1,,,,
22730,0.362316605,0,1,0,,,,
22731,0.315005713,0,0,1,,,,
22732,0.540370563,1,0,0,,,,
22733,0.321974545,0,0,1,,,,
22734,0.949923375,1,1,1,,,,
22735,0.434370161,0,0,1,,,,
22736,0.311017347,0,0,1,,,,
22737,0.396540409,0,1,0,,,,
22738,0.307834309,0,1,0,,,,
22739,0.317632174,0,0,1,,,,
22740,0.551986609,1,1,1,,,,
22741,0.703651192,1,0,0,,,,
22742,0.756129283,1,0,0,,,,
22743,0.601110681,1,1,1,,,,
22744,0.596787247,1,1,1,,,,
22745,0.257582572,0,0,1,,,,
22746,0.304046735,0,0,1,,,,
22747,0.262899357,0,0,1,,,,
22748,0.38536615,0,0,1,,,,
22749,0.507528415,1,0,0,,,,
22750,0.173767927,0,1,0,,,,
22751,0.289897464,0,0,1,,,,
22752,0.532276103,1,0,0,,,,
22753,0.434673813,0,1,0,,,,
22754,0.468419628,0,0,1,,,,
22755,0.519131636,1,0,0,,,,
22756,0.508340712,1,1,1,,,,
22757,0.51694333,1,0,0,,,,
22758,0.452842357,0,0,1,,,,
22759,0.502203862,1,0,0,,,,
22760,0.320427849,0,0,1,,,,
22761,0.215217557,0,0,1,,,,
22762,0.258576655,0,1,0,,,,
22763,0.817654348,1,1,1,,,,
22764,0.421751381,0,0,1,,,,
22765,0.477665223,0,0,1,,,,
22766,0.774632393,1,0,0,,,,
22767,0.5416163,1,1,1,,,,
22768,0.519118819,1,0,0,,,,
22769,0.59607441,1,1,1,,,,
22770,0.612115521,1,0,0,,,,
22771,0.275673391,0,1,0,,,,
22772,0.516902405,1,0,0,,,,
22773,0.462758256,0,0,1,,,,
22774,0.297383259,0,0,1,,,,
22775,0.688318733,1,1,1,,,,
22776,0.527859902,1,1,1,,,,
22777,0.320026403,0,0,1,,,,
22778,0.788105483,1,1,1,,,,
22779,0.804238355,1,1,1,,,,
22780,0.339952714,0,0,1,,,,
22781,0.808186505,1,1,1,,,,
22782,0.174054092,0,1,0,,,,
22783,0.195091055,0,0,1,,,,
22784,0.224586173,0,0,1,,,,
22785,0.271787508,0,1,0,,,,
22786,0.359410066,0,0,1,,,,
22787,0.473280636,0,1,0,,,,
22788,0.775251813,1,0,0,,,,
22789,0.761392389,1,1,1,,,,
22790,0.826982346,1,1,1,,,,
22791,0.3294658,0,1,0,,,,
22792,0.848399307,1,1,1,,,,
22793,0.602771937,1,1,1,,,,
22794,0.378084307,0,1,0,,,,
22795,0.571767701,1,1,1,,,,
22796,0.563040261,1,0,0,,,,
22797,0.497440947,0,0,1,,,,
22798,0.758269741,1,1,1,,,,
22799,0.380012456,0,0,1,,,,
22800,0.377860426,0,0,1,,,,
22801,0.805733355,1,1,1,,,,
22802,0.376698564,0,0,1,,,,
22803,0.404209948,0,0,1,,,,
22804,0.184627724,0,0,1,,,,
22805,0.249403005,0,0,1,,,,
22806,0.467417452,0,0,1,,,,
22807,0.546595045,1,1,1,,,,
22808,0.662433057,1,1,1,,,,
22809,0.32223754,0,0,1,,,,
22810,0.87407017,1,0,0,,,,
22811,0.47065219,0,1,0,,,,
22812,0.309878863,0,1,0,,,,
22813,0.413411417,0,0,1,,,,
22814,0.612667447,1,0,0,,,,
22815,0.465432218,0,0,1,,,,
22816,0.559293288,1,1,1,,,,
22817,0.845747951,1,1,1,,,,
22818,0.359475153,0,0,1,,,,
22819,0.677855953,1,1,1,,,,
22820,0.446028985,0,0,1,,,,
22821,0.413346587,0,1,0,,,,
22822,0.476313397,0,1,0,,,,
22823,0.50645752,1,0,0,,,,
22824,0.643270606,1,1,1,,,,
22825,0.328523681,0,1,0,,,,
22826,0.66141892,1,1,1,,,,
22827,0.343144954,0,0,1,,,,
22828,0.212464891,0,0,1,,,,
22829,0.515430701,1,0,0,,,,
22830,0.815804494,1,1,1,,,,
22831,0.440535476,0,0,1,,,,
22832,0.762251416,1,1,1,,,,
22833,0.918659326,1,1,1,,,,
22834,0.811448639,1,1,1,,,,
22835,0.425431158,0,1,0,,,,
22836,0.195889851,0,0,1,,,,
22837,0.276102724,0,1,0,,,,
22838,0.499732898,0,0,1,,,,
22839,0.843216087,1,1,1,,,,
22840,0.509140149,1,0,0,,,,
22841,0.274298311,0,0,1,,,,
22842,0.203968146,0,0,1,,,,
22843,0.750238413,1,0,0,,,,
22844,0.558979778,1,1,1,,,,
22845,0.376023043,0,1,0,,,,
22846,0.292846344,0,1,0,,,,
22847,0.416767939,0,0,1,,,,
22848,0.323792605,0,0,1,,,,
22849,0.31262597,0,0,1,,,,
22850,0.3864188,0,1,0,,,,
22851,0.502488127,1,0,0,,,,
22852,0.818061886,1,0,0,,,,
22853,0.424488912,0,0,1,,,,
22854,0.599294417,1,1,1,,,,
22855,0.708011217,1,1,1,,,,
22856,0.269591997,0,1,0,,,,
22857,0.420392349,0,0,1,,,,
22858,0.746936282,1,1,1,,,,
22859,0.441729326,0,0,1,,,,
22860,0.258336656,0,0,1,,,,
22861,0.241366075,0,0,1,,,,
22862,0.26593823,0,1,0,,,,
22863,0.407627554,0,0,1,,,,
22864,0.28094367,0,1,0,,,,
22865,0.61673646,1,1,1,,,,
22866,0.37766416,0,0,1,,,,
22867,0.358434094,0,0,1,,,,
22868,0.500530592,1,0,0,,,,
22869,0.659463573,1,1,1,,,,
22870,0.338853857,0,0,1,,,,
22871,0.132392795,0,1,0,,,,
22872,0.324764982,0,1,0,,,,
22873,0.692475141,1,0,0,,,,
22874,0.211126049,0,0,1,,,,
22875,0.353168763,0,0,1,,,,
22876,0.584021822,1,1,1,,,,
22877,0.283777507,0,0,1,,,,
22878,0.532747312,1,1,1,,,,
22879,0.328096001,0,0,1,,,,
22880,0.501071034,1,1,1,,,,
22881,0.349410042,0,0,1,,,,
22882,0.469614626,0,0,1,,,,
22883,0.418934218,0,1,0,,,,
22884,0.292845629,0,1,0,,,,
22885,0.794290143,1,0,0,,,,
22886,0.32853305,0,1,0,,,,
22887,0.500923178,1,1,1,,,,
22888,0.266987299,0,1,0,,,,
22889,0.799826248,1,1,1,,,,
22890,0.26837622,0,0,1,,,,
22891,0.461874892,0,0,1,,,,
22892,0.477052544,0,0,1,,,,
22893,0.864803953,1,1,1,,,,
22894,0.535952054,1,1,1,,,,
22895,0.511122154,1,1,1,,,,
22896,0.417422903,0,1,0,,,,
22897,0.69067401,1,1,1,,,,
22898,0.609482489,1,0,0,,,,
22899,0.392600347,0,0,1,,,,
22900,0.614259023,1,0,0,,,,
22901,0.820006661,1,0,0,,,,
22902,0.432450839,0,1,0,,,,
22903,0.403688198,0,1,0,,,,
22904,0.569731129,1,1,1,,,,
22905,0.252602558,0,0,1,,,,
22906,0.589195865,1,1,1,,,,
22907,0.665325025,1,0,0,,,,
22908,0.344183777,0,1,0,,,,
22909,0.857974319,1,1,1,,,,
22910,0.395692094,0,0,1,,,,
22911,0.812930732,1,1,1,,,,
22912,0.375102746,0,1,0,,,,
22913,0.458305167,0,1,0,,,,
22914,0.299395406,0,1,0,,,,
22915,0.285282561,0,1,0,,,,
22916,0.464241098,0,0,1,,,,
22917,0.792181644,1,1,1,,,,
22918,0.436995336,0,0,1,,,,
22919,0.689015972,1,1,1,,,,
22920,0.87096226,1,1,1,,,,
22921,0.826850032,1,1,1,,,,
22922,0.258981863,0,0,1,,,,
22923,0.459803384,0,0,1,,,,
22924,0.750991556,1,1,1,,,,
22925,0.53499731,1,1,1,,,,
22926,0.773259645,1,0,0,,,,
22927,0.699563216,1,1,1,,,,
22928,0.654031769,1,0,0,,,,
22929,0.52116094,1,1,1,,,,
22930,0.227845287,0,0,1,,,,
22931,0.854980276,1,1,1,,,,
22932,0.520220191,1,1,1,,,,
22933,0.567230874,1,1,1,,,,
22934,0.167869454,0,0,1,,,,
22935,0.605992781,1,1,1,,,,
22936,0.49647939,0,1,0,,,,
22937,0.8636901,1,1,1,,,,
22938,0.632771455,1,0,0,,,,
22939,0.442876971,0,0,1,,,,
22940,0.709968489,1,1,1,,,,
22941,0.904928678,1,1,1,,,,
22942,0.128135109,0,0,1,,,,
22943,0.596187264,1,1,1,,,,
22944,0.644397664,1,1,1,,,,
22945,0.751659274,1,1,1,,,,
22946,0.203845798,0,0,1,,,,
22947,0.364639416,0,0,1,,,,
22948,0.349505136,0,0,1,,,,
22949,0.506208679,1,1,1,,,,
22950,0.330866155,0,1,0,,,,
22951,0.226280994,0,0,1,,,,
22952,0.279719834,0,1,0,,,,
22953,0.542204186,1,1,1,,,,
22954,0.380982971,0,0,1,,,,
22955,0.391725242,0,0,1,,,,
22956,0.202133069,0,0,1,,,,
22957,0.324738486,0,0,1,,,,
22958,0.94105467,1,1,1,,,,
22959,0.453033811,0,0,1,,,,
22960,0.71806214,1,1,1,,,,
22961,0.521212271,1,0,0,,,,
22962,0.731693579,1,1,1,,,,
22963,0.415229244,0,0,1,,,,
22964,0.505394916,1,1,1,,,,
22965,0.498676493,0,1,0,,,,
22966,0.797948644,1,1,1,,,,
22967,0.258421978,0,0,1,,,,
22968,0.840154592,1,1,1,,,,
22969,0.741064074,1,1,1,,,,
22970,0.737457973,1,1,1,,,,
22971,0.465724054,0,1,0,,,,
22972,0.815949827,1,1,1,,,,
22973,0.729044397,1,1,1,,,,
22974,0.415853482,0,1,0,,,,
22975,0.219249512,0,1,0,,,,
22976,0.507956932,1,0,0,,,,
22977,0.546672077,1,0,0,,,,
22978,0.50388145,1,0,0,,,,
22979,0.818575134,1,0,0,,,,
22980,0.72520632,1,0,0,,,,
22981,0.293443146,0,1,0,,,,
22982,0.392222192,0,0,1,,,,
22983,0.288440908,0,0,1,,,,
22984,0.25318687,0,1,0,,,,
22985,0.166731207,0,1,0,,,,
22986,0.665249861,1,1,1,,,,
22987,0.341019952,0,1,0,,,,
22988,0.437916698,0,1,0,,,,
22989,0.868643795,1,1,1,,,,
22990,0.500162033,1,0,0,,,,
22991,0.807714529,1,1,1,,,,
22992,0.57963132,1,0,0,,,,
22993,0.505147877,1,0,0,,,,
22994,0.776848008,1,1,1,,,,
22995,0.324546359,0,0,1,,,,
22996,0.420165041,0,1,0,,,,
22997,0.442184675,0,1,0,,,,
22998,0.287536693,0,0,1,,,,
22999,0.824404556,1,1,1,,,,
23000,0.520394384,1,1,1,,,,
23001,0.748517341,1,1,1,,,,
23002,0.391279911,0,0,1,,,,
23003,0.716230326,1,1,1,,,,
23004,0.778126089,1,1,1,,,,
23005,0.675068056,1,0,0,,,,
23006,0.307794521,0,0,1,,,,
23007,0.771365285,1,1,1,,,,
23008,0.566037159,1,0,0,,,,
23009,0.670141045,1,0,0,,,,
23010,0.469902047,0,0,1,,,,
23011,0.859678941,1,1,1,,,,
23012,0.310504516,0,0,1,,,,
23013,0.891598119,1,1,1,,,,
23014,0.29007387,0,0,1,,,,
23015,0.464778686,0,0,1,,,,
23016,0.413801611,0,0,1,,,,
23017,0.803447648,1,1,1,,,,
23018,0.864419005,1,1,1,,,,
23019,0.691691929,1,1,1,,,,
23020,0.42222421,0,1,0,,,,
23021,0.417238217,0,0,1,,,,
23022,0.272800966,0,1,0,,,,
23023,0.470670149,0,1,0,,,,
23024,0.318553688,0,1,0,,,,
23025,0.35729349,0,0,1,,,,
23026,0.285131859,0,0,1,,,,
23027,0.462925961,0,1,0,,,,
23028,0.416810225,0,0,1,,,,
23029,0.803837132,1,0,0,,,,
23030,0.588532514,1,1,1,,,,
23031,0.363943329,0,0,1,,,,
23032,0.254850704,0,0,1,,,,
23033,0.437931909,0,0,1,,,,
23034,0.290812237,0,1,0,,,,
23035,0.522091768,1,1,1,,,,
23036,0.83646897,1,1,1,,,,
23037,0.461160046,0,1,0,,,,
23038,0.602398511,1,1,1,,,,
23039,0.822033758,1,1,1,,,,
23040,0.80646805,1,0,0,,,,
23041,0.446471476,0,1,0,,,,
23042,0.573006938,1,0,0,,,,
23043,0.449645809,0,1,0,,,,
23044,0.713867796,1,0,0,,,,
23045,0.426790615,0,0,1,,,,
23046,0.221167783,0,0,1,,,,
23047,0.70459317,1,1,1,,,,
23048,0.390180871,0,0,1,,,,
23049,0.506299565,1,1,1,,,,
23050,0.300201433,0,0,1,,,,
23051,0.28909203,0,0,1,,,,
23052,0.333060431,0,1,0,,,,
23053,0.266507461,0,0,1,,,,
23054,0.384877113,0,0,1,,,,
23055,0.601684689,1,0,0,,,,
23056,0.403105972,0,1,0,,,,
23057,0.457515713,0,1,0,,,,
23058,0.237536137,0,0,1,,,,
23059,0.850307645,1,1,1,,,,
23060,0.879475206,1,1,1,,,,
23061,0.625696536,1,1,1,,,,
23062,0.462272586,0,1,0,,,,
23063,0.722665888,1,0,0,,,,
23064,0.331925094,0,0,1,,,,
23065,0.556866305,1,0,0,,,,
23066,0.250651322,0,1,0,,,,
23067,0.333329397,0,0,1,,,,
23068,0.450991586,0,0,1,,,,
23069,0.27516717,0,0,1,,,,
23070,0.678799508,1,1,1,,,,
23071,0.266581909,0,0,1,,,,
23072,0.534564789,1,0,0,,,,
23073,0.362879073,0,0,1,,,,
23074,0.439069982,0,1,0,,,,
23075,0.358954208,0,1,0,,,,
23076,0.591818976,1,1,1,,,,
23077,0.768967162,1,1,1,,,,
23078,0.835045946,1,1,1,,,,
23079,0.89015109,1,1,1,,,,
23080,0.84193208,1,1,1,,,,
23081,0.283598349,0,1,0,,,,
23082,0.485654748,0,0,1,,,,
23083,0.625337208,1,0,0,,,,
23084,0.461788222,0,0,1,,,,
23085,0.875576021,1,1,1,,,,
23086,0.483195957,0,0,1,,,,
23087,0.572435253,1,1,1,,,,
23088,0.370858795,0,1,0,,,,
23089,0.4226438,0,0,1,,,,
23090,0.549647198,1,0,0,,,,
23091,0.420934664,0,1,0,,,,
23092,0.868536482,1,0,0,,,,
23093,0.366186947,0,0,1,,,,
23094,0.571543398,1,0,0,,,,
23095,0.655081073,1,1,1,,,,
23096,0.477374249,0,1,0,,,,
23097,0.798727957,1,1,1,,,,
23098,0.659156055,1,0,0,,,,
23099,0.256333249,0,1,0,,,,
23100,0.694403223,1,1,1,,,,
23101,0.431788917,0,0,1,,,,
23102,0.408517607,0,1,0,,,,
23103,0.659201953,1,1,1,,,,
23104,0.340197805,0,0,1,,,,
23105,0.623437949,1,1,1,,,,
23106,0.451136448,0,1,0,,,,
23107,0.304816325,0,1,0,,,,
23108,0.268807,0,0,1,,,,
23109,0.627442186,1,1,1,,,,
23110,0.927138522,1,1,1,,,,
23111,0.495670646,0,1,0,,,,
23112,0.480435839,0,0,1,,,,
23113,0.487073419,0,0,1,,,,
23114,0.368921998,0,0,1,,,,
23115,0.215943351,0,0,1,,,,
23116,0.732182571,1,1,1,,,,
23117,0.398329737,0,0,1,,,,
23118,0.224425368,0,1,0,,,,
23119,0.48142273,0,0,1,,,,
23120,0.635853807,1,0,0,,,,
23121,0.722010132,1,1,1,,,,
23122,0.435537797,0,1,0,,,,
23123,0.890460396,1,1,1,,,,
23124,0.529180744,1,1,1,,,,
23125,0.748262607,1,0,0,,,,
23126,0.641155144,1,0,0,,,,
23127,0.871043727,1,1,1,,,,
23128,0.473099406,0,1,0,,,,
23129,0.462221519,0,1,0,,,,
23130,0.409346803,0,0,1,,,,
23131,0.793641193,1,1,1,,,,
23132,0.193980933,0,0,1,,,,
23133,0.921595036,1,1,1,,,,
23134,0.517488316,1,0,0,,,,
23135,0.445236696,0,0,1,,,,
23136,0.765867189,1,1,1,,,,
23137,0.414200126,0,0,1,,,,
23138,0.238378875,0,0,1,,,,
23139,0.291547361,0,0,1,,,,
23140,0.438037216,0,0,1,,,,
23141,0.400165042,0,0,1,,,,
23142,0.398562943,0,0,1,,,,
23143,0.578222087,1,1,1,,,,
23144,0.483981736,0,1,0,,,,
23145,0.504462014,1,1,1,,,,
23146,0.606151924,1,0,0,,,,
23147,0.848847363,1,1,1,,,,
23148,0.356076243,0,0,1,,,,
23149,0.798339387,1,1,1,,,,
23150,0.785299199,1,0,0,,,,
23151,0.61115999,1,0,0,,,,
23152,0.688594425,1,1,1,,,,
23153,0.549561263,1,1,1,,,,
23154,0.326987774,0,0,1,,,,
23155,0.618348702,1,0,0,,,,
23156,0.523576212,1,1,1,,,,
23157,0.270193128,0,0,1,,,,
23158,0.469616838,0,1,0,,,,
23159,0.238010201,0,1,0,,,,
23160,0.393416821,0,0,1,,,,
23161,0.343864795,0,0,1,,,,
23162,0.435961133,0,0,1,,,,
23163,0.355225066,0,0,1,,,,
23164,0.439137777,0,1,0,,,,
23165,0.882939303,1,1,1,,,,
23166,0.919738466,1,1,1,,,,
23167,0.85021281,1,1,1,,,,
23168,0.527159419,1,1,1,,,,
23169,0.495872899,0,0,1,,,,
23170,0.815460398,1,0,0,,,,
23171,0.416145813,0,1,0,,,,
23172,0.321022562,0,0,1,,,,
23173,0.280185334,0,0,1,,,,
23174,0.340989727,0,1,0,,,,
23175,0.663320542,1,1,1,,,,
23176,0.475462279,0,0,1,,,,
23177,0.349239629,0,1,0,,,,
23178,0.846769487,1,1,1,,,,
23179,0.523374545,1,1,1,,,,
23180,0.43194421,0,0,1,,,,
23181,0.405441753,0,0,1,,,,
23182,0.492501837,0,1,0,,,,
23183,0.408265139,0,1,0,,,,
23184,0.427663247,0,0,1,,,,
23185,0.704142951,1,0,0,,,,
23186,0.662337337,1,1,1,,,,
23187,0.523537714,1,0,0,,,,
23188,0.659522092,1,1,1,,,,
23189,0.835470987,1,1,1,,,,
23190,0.28530584,0,0,1,,,,
23191,0.244691414,0,0,1,,,,
23192,0.525437444,1,0,0,,,,
23193,0.29382565,0,0,1,,,,
23194,0.377607938,0,0,1,,,,
23195,0.292852345,0,0,1,,,,
23196,0.269978269,0,0,1,,,,
23197,0.449168605,0,1,0,,,,
23198,0.476882198,0,0,1,,,,
23199,0.378412377,0,1,0,,,,
23200,0.78663842,1,1,1,,,,
23201,0.638241987,1,0,0,,,,
23202,0.324820348,0,0,1,,,,
23203,0.50070897,1,0,0,,,,
23204,0.845453359,1,1,1,,,,
23205,0.412350527,0,1,0,,,,
23206,0.351432336,0,0,1,,,,
23207,0.414209808,0,0,1,,,,
23208,0.663502338,1,0,0,,,,
23209,0.377766353,0,0,1,,,,
23210,0.546694132,1,1,1,,,,
23211,0.481078634,0,0,1,,,,
23212,0.461353587,0,1,0,,,,
23213,0.367094965,0,1,0,,,,
23214,0.320545688,0,0,1,,,,
23215,0.627156192,1,1,1,,,,
23216,0.531017771,1,0,0,,,,
23217,0.680621774,1,1,1,,,,
23218,0.480529788,0,0,1,,,,
23219,0.684804994,1,1,1,,,,
23220,0.32151625,0,0,1,,,,
23221,0.522910077,1,1,1,,,,
23222,0.25190416,0,0,1,,,,
23223,0.650988955,1,1,1,,,,
23224,0.461223977,0,0,1,,,,
23225,0.525744522,1,0,0,,,,
23226,0.497226088,0,1,0,,,,
23227,0.188518664,0,0,1,,,,
23228,0.217266188,0,0,1,,,,
23229,0.377050819,0,0,1,,,,
23230,0.770599169,1,1,1,,,,
23231,0.452691535,0,0,1,,,,
23232,0.674721052,1,1,1,,,,
23233,0.477706697,0,1,0,,,,
23234,0.564193725,1,1,1,,,,
23235,0.280328993,0,0,1,,,,
23236,0.446513422,0,0,1,,,,
23237,0.722016282,1,1,1,,,,
23238,0.833445665,1,1,1,,,,
23239,0.253875528,0,1,0,,,,
23240,0.36456367,0,0,1,,,,
23241,0.114112125,0,0,1,,,,
23242,0.429832559,0,1,0,,,,
23243,0.875478954,1,0,0,,,,
23244,0.407378647,0,0,1,,,,
23245,0.510306237,1,1,1,,,,
23246,0.334342897,0,0,1,,,,
23247,0.552408504,1,0,0,,,,
23248,0.258627066,0,1,0,,,,
23249,0.250641724,0,0,1,,,,
23250,0.479963262,0,0,1,,,,
23251,0.470029105,0,1,0,,,,
23252,0.666806105,1,0,0,,,,
23253,0.635222872,1,1,1,,,,
23254,0.680983672,1,1,1,,,,
23255,0.621931496,1,0,0,,,,
23256,0.374619912,0,0,1,,,,
23257,0.555973172,1,0,0,,,,
23258,0.366257816,0,1,0,,,,
23259,0.428929213,0,1,0,,,,
23260,0.396979092,0,0,1,,,,
23261,0.477404984,0,0,1,,,,
23262,0.344070784,0,1,0,,,,
23263,0.330419106,0,0,1,,,,
23264,0.283482043,0,0,1,,,,
23265,0.438279934,0,1,0,,,,
23266,0.280138821,0,0,1,,,,
23267,0.276805553,0,0,1,,,,
23268,0.373500729,0,1,0,,,,
23269,0.780146644,1,1,1,,,,
23270,0.578530655,1,1,1,,,,
23271,0.414622507,0,1,0,,,,
23272,0.387964147,0,0,1,,,,
23273,0.337959255,0,0,1,,,,
23274,0.578648576,1,1,1,,,,
23275,0.56185357,1,0,0,,,,
23276,0.708111377,1,0,0,,,,
23277,0.464910136,0,1,0,,,,
23278,0.63408664,1,1,1,,,,
23279,0.59047926,1,1,1,,,,
23280,0.890783213,1,1,1,,,,
23281,0.574810932,1,0,0,,,,
23282,0.667199566,1,0,0,,,,
23283,0.415492231,0,0,1,,,,
23284,0.299078857,0,0,1,,,,
23285,0.686662145,1,1,1,,,,
23286,0.775989183,1,1,1,,,,
23287,0.423840106,0,0,1,,,,
23288,0.426629739,0,1,0,,,,
23289,0.646274279,1,1,1,,,,
23290,0.388565896,0,1,0,,,,
23291,0.238781737,0,0,1,,,,
23292,0.112427429,0,0,1,,,,
23293,0.591487359,1,1,1,,,,
23294,0.326949433,0,0,1,,,,
23295,0.54233748,1,0,0,,,,
23296,0.764001903,1,1,1,,,,
23297,0.769901076,1,1,1,,,,
23298,0.625571007,1,1,1,,,,
23299,0.740310784,1,1,1,,,,
23300,0.57206513,1,1,1,,,,
23301,0.281106203,0,0,1,,,,
23302,0.415500097,0,0,1,,,,
23303,0.730198029,1,1,1,,,,
23304,0.434627154,0,0,1,,,,
23305,0.845788254,1,1,1,,,,
23306,0.401115298,0,1,0,,,,
23307,0.365136517,0,0,1,,,,
23308,0.333299337,0,0,1,,,,
23309,0.530965187,1,1,1,,,,
23310,0.283764091,0,0,1,,,,
23311,0.254285849,0,0,1,,,,
23312,0.377625263,0,0,1,,,,
23313,0.839002032,1,1,1,,,,
23314,0.383079622,0,1,0,,,,
23315,0.383105521,0,1,0,,,,
23316,0.53320032,1,1,1,,,,
23317,0.497494626,0,1,0,,,,
23318,0.403665864,0,0,1,,,,
23319,0.466868177,0,1,0,,,,
23320,0.298899498,0,0,1,,,,
23321,0.346843262,0,0,1,,,,
23322,0.772611287,1,1,1,,,,
23323,0.405173506,0,1,0,,,,
23324,0.614238424,1,1,1,,,,
23325,0.373799684,0,0,1,,,,
23326,0.687851821,1,0,0,,,,
23327,0.384583599,0,1,0,,,,
23328,0.425639561,0,1,0,,,,
23329,0.350552236,0,0,1,,,,
23330,0.345281802,0,0,1,,,,
23331,0.385745451,0,1,0,,,,
23332,0.539750405,1,1,1,,,,
23333,0.222364848,0,0,1,,,,
23334,0.278470146,0,0,1,,,,
23335,0.276439919,0,0,1,,,,
23336,0.477000862,0,0,1,,,,
23337,0.497501707,0,1,0,,,,
23338,0.521734655,1,0,0,,,,
23339,0.251893987,0,0,1,,,,
