,model_2.output2.net.result,prediction,,,,,,,model_2.output2.net.result,prediction
35948,0.487837969,0,,,,,,35948,0.558179945,1
35949,0.787655266,1,,,,,,35949,0.596223347,1
35950,0.689045105,1,,,,,,35950,0.521722943,1
35951,0.684014296,1,,,,,,35951,0.471156602,0
35952,0.25178708,0,,,,,,35952,0.596223347,1
35953,0.257716466,0,,,,,,35953,0.508333952,1
35954,0.590658014,1,,,,,,35954,0.497253242,0
35955,0.156748142,0,,,,,,35955,0.491475115,0
35956,0.304254588,0,,,,,,35956,0.530746864,1
35957,0.720428179,1,,,,,,35957,0.565879737,1
35958,0.38919674,0,,,,,,35958,0.479750791,0
35959,0.175655746,0,,,,,,35959,0.463591613,0
35960,0.42671878,0,,,,,,35960,0.551159953,1
35961,0.655827291,1,,,,,,35961,0.514189291,1
35962,0.248979361,0,,,,,,35962,0.46821424,0
35963,0.414637306,0,,,,,,35963,0.497253242,0
35964,0.459793816,0,,,,,,35964,0.541696122,1
35965,0.639289105,1,,,,,,35965,0.498156839,0
35966,0.730586374,1,,,,,,35966,0.596223347,1
35967,0.329517778,0,,,,,,35967,0.497253242,0
35968,0.226284241,0,,,,,,35968,0.432044303,0
35969,0.393217247,0,,,,,,35969,0.497511596,0
35970,0.115660018,0,,,,,,35970,0.596223347,1
35971,0.469552653,0,,,,,,35971,0.458717858,0
35972,0.26825238,0,,,,,,35972,0.569724505,1
35973,0.636182772,1,,,,,,35973,0.580167385,1
35974,0.709456062,1,,,,,,35974,0.497253242,0
35975,0.836853165,1,,,,,,35975,0.499065179,0
35976,0.555980892,1,,,,,,35976,0.596223347,1
35977,0.397964053,0,,,,,,35977,0.485199608,0
35978,0.649160855,1,,,,,,35978,0.596223347,1
35979,0.407095696,0,,,,,,35979,0.505415145,1
35980,0.790896431,1,,,,,,35980,0.497253242,0
35981,0.618030017,1,,,,,,35981,0.406736284,0
35982,0.588294355,1,,,,,,35982,0.514046521,1
35983,0.557108796,1,,,,,,35983,0.597251473,1
35984,0.621112622,1,,,,,,35984,0.504600484,1
35985,0.423945565,0,,,,,,35985,0.535798024,1
35986,0.315704005,0,,,,,,35986,0.596223347,1
35987,0.541358378,1,,,,,,35987,0.482373778,0
35988,0.735208741,1,,,,,,35988,0.517901468,1
35989,0.453138983,0,,,,,,35989,0.458504529,0
35990,0.476278263,0,,,,,,35990,0.534282532,1
35991,0.858898646,1,,,,,,35991,0.546854015,1
35992,0.346317877,0,,,,,,35992,0.467086905,0
35993,0.44445076,0,,,,,,35993,0.504633007,1
35994,0.350445021,0,,,,,,35994,0.530746864,1
35995,0.498672036,0,,,,,,35995,0.309660606,0
35996,0.3524109,0,,,,,,35996,0.487900891,0
35997,0.262469895,0,,,,,,35997,0.436311999,0
35998,0.695642986,1,,,,,,35998,0.596223347,1
35999,0.991569633,1,,,,,,35999,0.596223347,1
36000,0.469136947,0,,,,,,36000,0.555141009,1
36001,0.270580243,0,,,,,,36001,0.498843546,0
36002,0.825625647,1,,,,,,36002,0.518316,1
36003,0.473569107,0,,,,,,36003,0.455227054,0
36004,0.653842683,1,,,,,,36004,0.438757013,0
36005,0.323039386,0,,,,,,36005,0.430822635,0
36006,0.629748665,1,,,,,,36006,0.579224142,1
36007,0.371540443,0,,,,,,36007,0.504575168,1
36008,0.552321751,1,,,,,,36008,0.422436863,0
36009,0.235900452,0,,,,,,36009,0.415458555,0
36010,0.416714879,0,,,,,,36010,0.482767288,0
36011,0.402376435,0,,,,,,36011,0.574410531,1
36012,0.634114974,1,,,,,,36012,0.435607127,0
36013,0.510700255,1,,,,,,36013,0.456173053,0
36014,0.679612776,1,,,,,,36014,0.596223347,1
36015,0.538294422,1,,,,,,36015,0.506606999,1
36016,0.215581186,0,,,,,,36016,0.555319919,1
36017,0.47682237,0,,,,,,36017,0.468104752,0
36018,0.412172987,0,,,,,,36018,0.497253242,0
36019,0.461208519,0,,,,,,36019,0.451999435,0
36020,0.863472935,1,,,,,,36020,0.540976668,1
36021,0.1805969,0,,,,,,36021,0.326797955,0
36022,0.585737346,1,,,,,,36022,0.492088259,0
36023,0.365449061,0,,,,,,36023,0.547549536,1
36024,0.197058834,0,,,,,,36024,0.596223347,1
36025,0.544312045,1,,,,,,36025,0.460637453,0
36026,0.798782398,1,,,,,,36026,0.440166513,0
36027,0.433776798,0,,,,,,36027,0.444065842,0
36028,0.765905757,1,,,,,,36028,0.596223347,1
36029,0.518744981,1,,,,,,36029,0.576674081,1
36030,0.505681737,1,,,,,,36030,0.459668646,0
36031,0.672000311,1,,,,,,36031,0.523762046,1
36032,0.279755585,0,,,,,,36032,0.533255164,1
36033,0.349355146,0,,,,,,36033,0.497253242,0
36034,0.411523281,0,,,,,,36034,0.496760299,0
36035,0.934891324,1,,,,,,36035,0.497253242,0
36036,0.58584335,1,,,,,,36036,0.465745838,0
36037,0.32652138,0,,,,,,36037,0.291263017,0
36038,0.300451997,0,,,,,,36038,0.546384264,1
36039,0.857090222,1,,,,,,36039,0.527427763,1
36040,0.326899349,0,,,,,,36040,0.493736525,0
36041,0.247091105,0,,,,,,36041,0.456256118,0
36042,0.301644582,0,,,,,,36042,0.396472985,0
36043,0.577012798,1,,,,,,36043,0.596223347,1
36044,0.485263022,0,,,,,,36044,0.478649054,0
36045,0.464736444,0,,,,,,36045,0.474324183,0
36046,0.412871665,0,,,,,,36046,0.409484316,0
36047,0.174993408,0,,,,,,36047,0.369319844,0
36048,0.643558726,1,,,,,,36048,0.545869481,1
36049,0.744548397,1,,,,,,36049,0.62521849,1
36050,0.776985067,1,,,,,,36050,0.448772225,0
36051,0.604756909,1,,,,,,36051,0.497253242,0
36052,0.596011339,1,,,,,,36052,0.432790286,0
36053,0.630959537,1,,,,,,36053,0.551443549,1
36054,0.605957325,1,,,,,,36054,0.580887699,1
36055,0.482862169,0,,,,,,36055,0.39771468,0
36056,0.485546363,0,,,,,,36056,0.510536615,1
36057,0.752447863,1,,,,,,36057,0.596223347,1
36058,0.456788057,0,,,,,,36058,0.490047573,0
36059,0.518763158,1,,,,,,36059,0.474162373,0
36060,0.941623269,1,,,,,,36060,0.507743772,1
36061,0.580029646,1,,,,,,36061,0.570876999,1
36062,0.681690975,1,,,,,,36062,0.596223347,1
36063,0.664073784,1,,,,,,36063,0.518934463,1
36064,0.496124643,0,,,,,,36064,0.494554679,0
36065,0.55022216,1,,,,,,36065,0.315866524,0
36066,0.50000064,1,,,,,,36066,0.547604028,1
36067,0.516776197,1,,,,,,36067,0.560304237,1
36068,0.835940328,1,,,,,,36068,0.435303204,0
36069,0.84536326,1,,,,,,36069,0.596223347,1
36070,0.743922667,1,,,,,,36070,0.530746864,1
36071,0.46910035,0,,,,,,36071,0.357476249,0
36072,0.217873147,0,,,,,,36072,0.473417211,0
36073,0.556024671,1,,,,,,36073,0.596223347,1
36074,0.429605815,0,,,,,,36074,0.467086905,0
36075,0.409939974,0,,,,,,36075,0.467086905,0
36076,0.298466852,0,,,,,,36076,0.320475908,0
36077,0.3850881,0,,,,,,36077,0.426487976,0
36078,0.381054681,0,,,,,,36078,0.596223347,1
36079,0.278258908,0,,,,,,36079,0.414737987,0
36080,0.161035928,0,,,,,,36080,0.497253242,0
36081,0.539716447,1,,,,,,36081,0.569167433,1
36082,0.370946178,0,,,,,,36082,0.541085278,1
36083,0.305373139,0,,,,,,36083,0.488724215,0
36084,0.313437094,0,,,,,,36084,0.537364424,1
36085,0.362958012,0,,,,,,36085,0.519836021,1
36086,0.203994773,0,,,,,,36086,0.440081501,0
36087,0.365092232,0,,,,,,36087,0.596223347,1
36088,0.555053316,1,,,,,,36088,0.487900891,0
36089,0.669100074,1,,,,,,36089,0.472459606,0
36090,0.700127252,1,,,,,,36090,0.621960406,1
36091,0.252060262,0,,,,,,36091,0.507188886,1
36092,0.350945524,0,,,,,,36092,0.431398582,0
36093,0.282301487,0,,,,,,36093,0.388193159,0
36094,0.560445017,1,,,,,,36094,0.575615099,1
36095,0.416267016,0,,,,,,36095,0.504142637,1
36096,0.296771052,0,,,,,,36096,0.471169406,0
36097,0.597815236,1,,,,,,36097,0.000431202,0
36098,0.653652432,1,,,,,,36098,0.596223347,1
36099,0.174104469,0,,,,,,36099,0.485249682,0
36100,0.556998825,1,,,,,,36100,0.524160058,1
36101,0.407993715,0,,,,,,36101,0.50554899,1
36102,0.322890048,0,,,,,,36102,0.337917111,0
36103,0.2965544,0,,,,,,36103,0.558380509,1
36104,0.498249266,0,,,,,,36104,0.52368618,1
36105,0.561061415,1,,,,,,36105,0.515882225,1
36106,0.225955339,0,,,,,,36106,0.397397642,0
36107,0.50686647,1,,,,,,36107,0.332948783,0
36108,0.515227787,1,,,,,,36108,0.639695541,1
36109,0.29921099,0,,,,,,36109,0.540297311,1
36110,0.486479044,0,,,,,,36110,0.471169406,0
36111,0.266206469,0,,,,,,36111,0.596223347,1
36112,0.700848815,1,,,,,,36112,0.596223347,1
36113,0.528790911,1,,,,,,36113,0.596223347,1
36114,0.292015612,0,,,,,,36114,0.437583294,0
36115,0.660009628,1,,,,,,36115,0.411165872,0
36116,0.520472145,1,,,,,,36116,0.56275767,1
36117,0.926482591,1,,,,,,36117,0.459906897,0
36118,0.68118445,1,,,,,,36118,0.467086905,0
36119,0.869218474,1,,,,,,36119,0.529404474,1
36120,0.478015243,0,,,,,,36120,0.386675176,0
36121,0.835224438,1,,,,,,36121,0.596223347,1
36122,0.413557964,0,,,,,,36122,0.490938096,0
36123,0.840491696,1,,,,,,36123,0.596223347,1
36124,0.766658067,1,,,,,,36124,0.45659685,0
36125,0.278585791,0,,,,,,36125,0.547167746,1
36126,0.4575419,0,,,,,,36126,0.564813903,1
36127,0.617200567,1,,,,,,36127,0.473253959,0
36128,0.231114963,0,,,,,,36128,0.596223347,1
36129,0.401036021,0,,,,,,36129,0.476785557,0
36130,0.695614385,1,,,,,,36130,0.543920714,1
36131,0.250821935,0,,,,,,36131,0.432058409,0
36132,0.627925631,1,,,,,,36132,0.390856377,0
36133,0.839711968,1,,,,,,36133,0.614312735,1
36134,0.860841128,1,,,,,,36134,0.58426383,1
36135,0.227779,0,,,,,,36135,0.485618614,0
36136,0.728447744,1,,,,,,36136,0.612869595,1
36137,0.392583119,0,,,,,,36137,0.365457163,0
36138,0.646844831,1,,,,,,36138,0.596223347,1
36139,0.790683748,1,,,,,,36139,0.596223347,1
36140,0.551846544,1,,,,,,36140,0.464818249,0
36141,0.35880815,0,,,,,,36141,0.441862066,0
36142,0.353617629,0,,,,,,36142,0.280773709,0
36143,0.193182632,0,,,,,,36143,0.462866239,0
36144,0.584234639,1,,,,,,36144,0.459110363,0
36145,0.556034721,1,,,,,,36145,0.620990182,1
36146,0.488004003,0,,,,,,36146,0.454732346,0
36147,0.274960707,0,,,,,,36147,0.596223347,1
36148,0.755911978,1,,,,,,36148,0.528163911,1
36149,0.510614726,1,,,,,,36149,0.350134609,0
36150,0.259278857,0,,,,,,36150,0.389986456,0
36151,0.738988151,1,,,,,,36151,0.513887936,1
36152,0.548471026,1,,,,,,36152,0.595547678,1
36153,0.786383136,1,,,,,,36153,0.44210706,0
36154,0.550970711,1,,,,,,36154,0.32575751,0
36155,0.412215767,0,,,,,,36155,0.436232893,0
36156,0.784370953,1,,,,,,36156,0.507832313,1
36157,0.361693507,0,,,,,,36157,0.371480389,0
36158,0.296480136,0,,,,,,36158,0.596223347,1
36159,0.475287903,0,,,,,,36159,0.567109407,1
36160,0.30283432,0,,,,,,36160,0.494607337,0
36161,0.383807985,0,,,,,,36161,0.396042187,0
36162,0.330396799,0,,,,,,36162,0.471902289,0
36163,0.299628773,0,,,,,,36163,0.363597356,0
36164,0.895269138,1,,,,,,36164,0.582471591,1
36165,0.877731409,1,,,,,,36165,0.596223347,1
36166,0.662686458,1,,,,,,36166,0.503337148,1
36167,0.491954934,0,,,,,,36167,0.549456676,1
36168,0.395520484,0,,,,,,36168,0.527457151,1
36169,0.446259298,0,,,,,,36169,0.378414642,0
36170,0.361095064,0,,,,,,36170,0.467086905,0
36171,0.281205134,0,,,,,,36171,0.413400055,0
36172,0.691215833,1,,,,,,36172,0.487295849,0
36173,0.548605278,1,,,,,,36173,0.495335042,0
36174,0.616349282,1,,,,,,36174,0.637063775,1
36175,0.425022285,0,,,,,,36175,0.467086905,0
36176,0.199270591,0,,,,,,36176,0.449630531,0
36177,0.859427814,1,,,,,,36177,0.528347422,1
36178,0.692168362,1,,,,,,36178,0.596223347,1
36179,0.642784644,1,,,,,,36179,0.467086905,0
36180,0.410676139,0,,,,,,36180,0.425436481,0
36181,0.507554135,1,,,,,,36181,0.460827393,0
36182,0.64590996,1,,,,,,36182,0.529271193,1
36183,0.424911071,0,,,,,,36183,0.674577568,1
36184,0.393598965,0,,,,,,36184,0.497253242,0
36185,0.481560407,0,,,,,,36185,0.454785538,0
36186,0.907332682,1,,,,,,36186,0.505239251,1
36187,0.222777754,0,,,,,,36187,0.573067738,1
36188,0.529800041,1,,,,,,36188,0.431274906,0
36189,0.275195347,0,,,,,,36189,0.596223347,1
36190,0.277633421,0,,,,,,36190,0.397278042,0
36191,0.52561029,1,,,,,,36191,0.596223347,1
36192,0.244925636,0,,,,,,36192,0.523558234,1
36193,0.301333976,0,,,,,,36193,0.48707656,0
36194,0.538132595,1,,,,,,36194,0.501956979,1
36195,0.520319457,1,,,,,,36195,0.459668646,0
36196,0.179414959,0,,,,,,36196,0.450434978,0
36197,0.335774442,0,,,,,,36197,0.443283698,0
36198,0.55561914,1,,,,,,36198,0.441763662,0
36199,0.543981119,1,,,,,,36199,0.562599535,1
36200,0.774515487,1,,,,,,36200,0.47783736,0
36201,0.348112614,0,,,,,,36201,0.50671972,1
36202,0.160852991,0,,,,,,36202,0.611570943,1
36203,0.732806683,1,,,,,,36203,0.602161579,1
36204,0.347928182,0,,,,,,36204,0.509343507,1
36205,0.234336159,0,,,,,,36205,0.54484676,1
36206,0.327924805,0,,,,,,36206,0.47783736,0
36207,0.722137532,1,,,,,,36207,0.427076227,0
36208,0.395776076,0,,,,,,36208,0.542174821,1
36209,0.660477397,1,,,,,,36209,0.515485512,1
36210,0.550599386,1,,,,,,36210,0.618003432,1
36211,0.259188548,0,,,,,,36211,0.514418107,1
36212,0.293102663,0,,,,,,36212,0.449444511,0
36213,0.273043097,0,,,,,,36213,0.596223347,1
36214,0.465023143,0,,,,,,36214,0.468025231,0
36215,0.644189236,1,,,,,,36215,0.489518774,0
36216,0.591462508,1,,,,,,36216,0.593184954,1
36217,0.195968874,0,,,,,,36217,0.383903604,0
36218,0.577995416,1,,,,,,36218,0.479208541,0
36219,0.637921238,1,,,,,,36219,0.467916719,0
36220,0.365992516,0,,,,,,36220,0.452746683,0
36221,0.445269276,0,,,,,,36221,0.507743772,1
36222,0.847885498,1,,,,,,36222,0.497253242,0
36223,0.322870472,0,,,,,,36223,0.382405047,0
36224,0.202859941,0,,,,,,36224,0.596223347,1
36225,0.660889227,1,,,,,,36225,0.596223347,1
36226,0.544940898,1,,,,,,36226,0.47613089,0
36227,0.353113387,0,,,,,,36227,0.416222648,0
36228,0.369446987,0,,,,,,36228,0.474191068,0
36229,0.40090582,0,,,,,,36229,0.596223347,1
36230,0.64879846,1,,,,,,36230,0.329539555,0
36231,0.39912301,0,,,,,,36231,0.428615574,0
36232,0.458904293,0,,,,,,36232,0.431905102,0
36233,0.26952974,0,,,,,,36233,0.413571219,0
36234,0.168682152,0,,,,,,36234,0.511326718,1
36235,0.346926964,0,,,,,,36235,0.596223347,1
36236,0.517350953,1,,,,,,36236,0.61388064,1
36237,0.568977256,1,,,,,,36237,0.422473995,0
36238,0.445755727,0,,,,,,36238,0.30938189,0
36239,0.442583974,0,,,,,,36239,0.456054954,0
36240,0.332247055,0,,,,,,36240,0.596223347,1
36241,0.3775438,0,,,,,,36241,0.509658723,1
36242,0.466992314,0,,,,,,36242,0.588228975,1
36243,0.327280405,0,,,,,,36243,0.497253242,0
36244,0.869265977,1,,,,,,36244,0.596223347,1
36245,0.641251428,1,,,,,,36245,0.479709221,0
36246,0.523585866,1,,,,,,36246,0.596223347,1
36247,0.475639231,0,,,,,,36247,0.479978245,0
36248,0.541808104,1,,,,,,36248,0.547422948,1
36249,0.34847768,0,,,,,,36249,0.493736525,0
36250,0.741813986,1,,,,,,36250,0.498682677,0
36251,0.500346457,1,,,,,,36251,0.421524236,0
36252,0.439594284,0,,,,,,36252,0.507730105,1
36253,0.335771631,0,,,,,,36253,0.497253242,0
36254,0.399353487,0,,,,,,36254,0.396257569,0
36255,0.382011919,0,,,,,,36255,0.497253242,0
36256,0.252461968,0,,,,,,36256,0.469235381,0
36257,0.771828035,1,,,,,,36257,0.596223347,1
36258,0.398756439,0,,,,,,36258,0.436906268,0
36259,0.317504217,0,,,,,,36259,0.464133147,0
36260,0.222279958,0,,,,,,36260,0.596223347,1
36261,0.242154021,0,,,,,,36261,0.517985755,1
36262,0.486073126,0,,,,,,36262,0.540134081,1
36263,0.36985513,0,,,,,,36263,0.39272247,0
36264,0.491254906,0,,,,,,36264,0.493736525,0
36265,0.236872101,0,,,,,,36265,0.487282372,0
36266,0.729952746,1,,,,,,36266,0.596223347,1
36267,0.442559902,0,,,,,,36267,0.557495425,1
36268,0.444219207,0,,,,,,36268,0.759597086,1
36269,0.732472239,1,,,,,,36269,0.528776128,1
36270,0.310957848,0,,,,,,36270,0.507126471,1
36271,0.305031026,0,,,,,,36271,0.471975616,0
36272,0.650374213,1,,,,,,36272,0.563359909,1
36273,0.808517106,1,,,,,,36273,0.640084069,1
36274,0.176660652,0,,,,,,36274,0.557452509,1
36275,0.503644088,1,,,,,,36275,0.621484723,1
36276,0.505568019,1,,,,,,36276,0.54484676,1
36277,0.798190862,1,,,,,,36277,0.509523206,1
36278,0.373859771,0,,,,,,36278,0.306849539,0
36279,0.355621345,0,,,,,,36279,0.46952232,0
36280,0.319329233,0,,,,,,36280,0.519448885,1
36281,0.824295666,1,,,,,,36281,0.596223347,1
36282,0.203469031,0,,,,,,36282,0.503285561,1
36283,0.505284685,1,,,,,,36283,0.596223347,1
36284,0.564141373,1,,,,,,36284,0.596223347,1
36285,0.850737842,1,,,,,,36285,0.596223347,1
36286,0.700065666,1,,,,,,36286,0.499071261,0
36287,0.510962795,1,,,,,,36287,0.53994032,1
36288,0.191923786,0,,,,,,36288,0.596223347,1
36289,0.264885446,0,,,,,,36289,0.478670023,0
36290,0.301488076,0,,,,,,36290,0.596223347,1
36291,0.363986076,0,,,,,,36291,0.497253242,0
36292,0.24542085,0,,,,,,36292,0.587128297,1
36293,0.345124619,0,,,,,,36293,0.325294322,0
36294,0.46624214,0,,,,,,36294,0.497253242,0
36295,0.63353761,1,,,,,,36295,0.560401726,1
36296,0.326502802,0,,,,,,36296,0.565214414,1
36297,0.29545338,0,,,,,,36297,0.438525717,0
36298,0.475139749,0,,,,,,36298,0.503402745,1
36299,0.773929413,1,,,,,,36299,0.596223347,1
36300,0.539307989,1,,,,,,36300,0.458797143,0
36301,0.329776122,0,,,,,,36301,0.467086905,0
36302,0.367311192,0,,,,,,36302,0.541910124,1
36303,0.508754446,1,,,,,,36303,0.128162308,0
36304,0.725655278,1,,,,,,36304,0.507050955,1
36305,0.486340838,0,,,,,,36305,0.468800577,0
36306,0.50567865,1,,,,,,36306,0.442850378,0
36307,0.800848322,1,,,,,,36307,0.596223347,1
36308,0.370378201,0,,,,,,36308,0.663342057,1
36309,0.8205261,1,,,,,,36309,0.596223347,1
36310,0.434626394,0,,,,,,36310,0.438721717,0
36311,0.423298409,0,,,,,,36311,0.596223347,1
36312,0.902863704,1,,,,,,36312,0.596223347,1
36313,0.656030039,1,,,,,,36313,0.532324715,1
36314,0.34670643,0,,,,,,36314,0.431338677,0
36315,0.679907438,1,,,,,,36315,0.504229128,1
36316,0.573928217,1,,,,,,36316,0.596223347,1
36317,0.534235459,1,,,,,,36317,0.341460959,0
36318,0.357512334,0,,,,,,36318,0.467086905,0
36319,0.480118607,0,,,,,,36319,0.568363951,1
36320,0.209922699,0,,,,,,36320,0.351453384,0
36321,0.389675611,0,,,,,,36321,0.499469274,0
36322,0.10161316,0,,,,,,36322,0.402537506,0
36323,0.725590757,1,,,,,,36323,0.596223347,1
36324,0.352709485,0,,,,,,36324,0.487900891,0
36325,0.651959389,1,,,,,,36325,0.535274897,1
36326,0.135045016,0,,,,,,36326,0.328186824,0
36327,0.326498675,0,,,,,,36327,0.497253242,0
36328,0.719245943,1,,,,,,36328,0.582192061,1
36329,0.501793255,1,,,,,,36329,0.470870839,0
36330,0.405859532,0,,,,,,36330,0.46832128,0
36331,0.428809778,0,,,,,,36331,0.467086905,0
36332,0.412217435,0,,,,,,36332,0.42376864,0
36333,0.745163578,1,,,,,,36333,0.527429634,1
36334,0.414142461,0,,,,,,36334,0.487900891,0
36335,0.39318132,0,,,,,,36335,0.434028969,0
36336,0.918354662,1,,,,,,36336,0.487900891,0
36337,0.203559648,0,,,,,,36337,0.354622644,0
36338,0.38617817,0,,,,,,36338,0.379101015,0
36339,0.305992233,0,,,,,,36339,0.596223347,1
36340,0.61879619,1,,,,,,36340,0.507679858,1
36341,0.408886637,0,,,,,,36341,0.437378847,0
36342,0.406467721,0,,,,,,36342,0.446042694,0
36343,0.624034124,1,,,,,,36343,0.390052258,0
36344,0.886887018,1,,,,,,36344,0.596223347,1
36345,0.471884054,0,,,,,,36345,0.447776454,0
36346,0.716781495,1,,,,,,36346,0.596223347,1
36347,0.43071317,0,,,,,,36347,0.560757941,1
36348,0.418676963,0,,,,,,36348,0.539865293,1
36349,0.213112706,0,,,,,,36349,0.369759498,0
36350,0.216599696,0,,,,,,36350,0.346349614,0
36351,0.288949397,0,,,,,,36351,0.484596899,0
36352,0.200589925,0,,,,,,36352,0.550360628,1
36353,0.829838744,1,,,,,,36353,0.478476572,0
36354,0.779147215,1,,,,,,36354,0.596223347,1
36355,0.235790364,0,,,,,,36355,0.568188946,1
36356,0.432576024,0,,,,,,36356,0.470604595,0
36357,0.571305136,1,,,,,,36357,0.471169406,0
36358,0.331995456,0,,,,,,36358,0.471277843,0
36359,0.528793305,1,,,,,,36359,0.469665387,0
36360,0.585258078,1,,,,,,36360,0.458458946,0
36361,0.420547458,0,,,,,,36361,0.51696861,1
36362,0.573470638,1,,,,,,36362,0.471749783,0
36363,0.284201684,0,,,,,,36363,0.596223347,1
36364,0.713447323,1,,,,,,36364,0.51578532,1
36365,0.209432098,0,,,,,,36365,0.344051494,0
36366,0.492703941,0,,,,,,36366,0.576332978,1
36367,0.707563132,1,,,,,,36367,0.636086393,1
36368,0.409867486,0,,,,,,36368,0.439081886,0
36369,0.442779269,0,,,,,,36369,0.497253242,0
36370,0.373465173,0,,,,,,36370,0.487900891,0
36371,0.578227561,1,,,,,,36371,0.550852856,1
36372,0.513081567,1,,,,,,36372,0.596223347,1
36373,0.402666364,0,,,,,,36373,0.596223347,1
36374,0.541031405,1,,,,,,36374,0.512053255,1
36375,0.466477656,0,,,,,,36375,0.408620505,0
36376,0.835552741,1,,,,,,36376,0.49877696,0
36377,0.371341058,0,,,,,,36377,0.427003705,0
36378,0.306822009,0,,,,,,36378,0.596223347,1
36379,0.330498312,0,,,,,,36379,0.51774537,1
36380,0.490518397,0,,,,,,36380,0.504633007,1
36381,0.678419189,1,,,,,,36381,0.47783736,0
36382,0.47565167,0,,,,,,36382,0.568130605,1
36383,0.389663535,0,,,,,,36383,0.49062971,0
36384,0.523342042,1,,,,,,36384,0.32988148,0
36385,0.444128289,0,,,,,,36385,0.56217301,1
36386,0.249544807,0,,,,,,36386,0.596223347,1
36387,0.291940077,0,,,,,,36387,0.419410868,0
36388,0.498457508,0,,,,,,36388,0.48280957,0
36389,0.363387472,0,,,,,,36389,0.467086905,0
36390,0.74820084,1,,,,,,36390,0.596223347,1
36391,0.434422305,0,,,,,,36391,0.485479571,0
36392,0.537412607,1,,,,,,36392,0.559163818,1
36393,0.506761852,1,,,,,,36393,0.477603016,0
36394,0.394532418,0,,,,,,36394,0.371995227,0
36395,0.423243897,0,,,,,,36395,0.569279082,1
36396,0.470662162,0,,,,,,36396,0.513792887,1
36397,0.402088521,0,,,,,,36397,0.42230151,0
36398,0.791662394,1,,,,,,36398,0.559753942,1
36399,0.533396762,1,,,,,,36399,0.517266815,1
36400,0.613048918,1,,,,,,36400,0.475469077,0
36401,0.762641356,1,,,,,,36401,0.490817593,0
36402,0.286421127,0,,,,,,36402,0.58404382,1
36403,0.440579304,0,,,,,,36403,0.378518089,0
36404,0.579580561,1,,,,,,36404,0.475924392,0
36405,0.298138814,0,,,,,,36405,0.45864833,0
36406,0.759171882,1,,,,,,36406,0.551159953,1
36407,0.573296799,1,,,,,,36407,0.596223347,1
36408,0.485598208,0,,,,,,36408,0.596223347,1
36409,0.609040864,1,,,,,,36409,0.501067416,1
36410,0.381142435,0,,,,,,36410,0.482025089,0
36411,0.73505364,1,,,,,,36411,0.596223347,1
36412,0.522928264,1,,,,,,36412,0.437675675,0
36413,0.747155116,1,,,,,,36413,0.598064583,1
36414,0.477044746,0,,,,,,36414,0.528245232,1
36415,0.30236612,0,,,,,,36415,0.453662755,0
36416,0.76487593,1,,,,,,36416,0.473428898,0
36417,0.193618893,0,,,,,,36417,0.474766266,0
36418,0.549138003,1,,,,,,36418,0.474966622,0
36419,0.172782028,0,,,,,,36419,0.440046744,0
36420,0.698745478,1,,,,,,36420,0.456434084,0
36421,0.615571252,1,,,,,,36421,0.478427585,0
36422,0.4736483,0,,,,,,36422,0.549018098,1
36423,0.588339936,1,,,,,,36423,0.266050396,0
36424,0.386930342,0,,,,,,36424,0.410633512,0
36425,0.350291362,0,,,,,,36425,0.529054684,1
36426,0.57908893,1,,,,,,36426,0.577570644,1
36427,0.205318602,0,,,,,,36427,0.471200564,0
36428,0.453962304,0,,,,,,36428,0.497343967,0
36429,0.398436876,0,,,,,,36429,0.596223347,1
36430,0.495768691,0,,,,,,36430,0.493736525,0
36431,0.519219668,1,,,,,,36431,0.52398744,1
36432,0.432969497,0,,,,,,36432,0.434424448,0
36433,0.468489982,0,,,,,,36433,0.504358293,1
36434,0.487650692,0,,,,,,36434,0.475166202,0
36435,0.36786089,0,,,,,,36435,0.478476572,0
